"TambonID", "TambonThai", "TambonThaiShort", "PostCodeMain", "PostCodeAll", "PostalCodeRemark", "DistrictID", "DistrictThai", "DistrictThaiShort", "ProvinceID", "ProvinceThai"
471801	สร้างค้อ	สร้างค้อ	47180	47180		4718	อำเภอภูพาน	ภูพาน	47	สกลนคร
471802	หลุบเลา	หลุบเลา	47180	47180		4718	อำเภอภูพาน	ภูพาน	47	สกลนคร
471803	โคกภู	โคกภู	47180	47180		4718	อำเภอภูพาน	ภูพาน	47	สกลนคร
471804	กกปลาซิว	กกปลาซิว	47180	47180		4718	อำเภอภูพาน	ภูพาน	47	สกลนคร
480101	ในเมือง	ในเมือง	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480102	หนองแสง	หนองแสง	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480103	นาทราย	นาทราย	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480104	นาราชควาย	นาราชควาย	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480105	กุรุคุ	กุรุคุ	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480106	บ้านผึ้ง	บ้านผึ้ง	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480107	อาจสามารถ	อาจสามารถ	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480108	ขามเฒ่า	ขามเฒ่า	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480109	บ้านกลาง	บ้านกลาง	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480110	ท่าค้อ	ท่าค้อ	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480111	คำเตย	คำเตย	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480112	หนองญาติ	หนองญาติ	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480113	ดงขวาง	ดงขวาง	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480114	วังตามัว	วังตามัว	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480115	โพธิ์ตาก	โพธิ์ตาก	48000	48000		4801	อำเภอเมืองนครพนม	เมืองนครพนม	48	นครพนม
480201	ปลาปาก	ปลาปาก	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480202	หนองฮี	หนองฮี	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480203	กุตาไก้	กุตาไก้	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480204	โคกสว่าง	โคกสว่าง	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480205	โคกสูง	โคกสูง	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480206	มหาชัย	มหาชัย	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480207	นามะเขือ	นามะเขือ	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480208	หนองเทาใหญ่	หนองเทาใหญ่	48160	48160		4802	อำเภอปลาปาก	ปลาปาก	48	นครพนม
480301	ท่าอุเทน	ท่าอุเทน	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480302	โนนตาล	โนนตาล	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480303	ท่าจำปา	ท่าจำปา	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480304	ไชยบุรี	ไชยบุรี	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480305	พนอม	พนอม	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480306	พะทาย	พะทาย	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480311	เวินพระบาท	เวินพระบาท	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480312	รามราช	รามราช	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480314	หนองเทา	หนองเทา	48120	48120		4803	อำเภอท่าอุเทน	ท่าอุเทน	48	นครพนม
480401	บ้านแพง	บ้านแพง	48140	48140		4804	อำเภอบ้านแพง	บ้านแพง	48	นครพนม
480402	ไผ่ล้อม	ไผ่ล้อม	48140	48140		4804	อำเภอบ้านแพง	บ้านแพง	48	นครพนม
480403	โพนทอง	โพนทอง	48140	48140		4804	อำเภอบ้านแพง	บ้านแพง	48	นครพนม
480404	หนองแวง	หนองแวง	48140	48140		4804	อำเภอบ้านแพง	บ้านแพง	48	นครพนม
480408	นางัว	นางัว	48140	48140		4804	อำเภอบ้านแพง	บ้านแพง	48	นครพนม
480409	นาเข	นาเข	48140	48140		4804	อำเภอบ้านแพง	บ้านแพง	48	นครพนม
480501	ธาตุพนม	ธาตุพนม	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480502	ฝั่งแดง	ฝั่งแดง	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480503	โพนแพง	โพนแพง	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480504	พระกลางทุ่ง	พระกลางทุ่ง	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480505	นาถ่อน	นาถ่อน	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480506	แสนพัน	แสนพัน	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480507	ดอนนางหงส์	ดอนนางหงส์	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480508	น้ำก่ำ	น้ำก่ำ	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480509	อุ่มเหม้า	อุ่มเหม้า	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480510	นาหนาด	นาหนาด	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480511	กุดฉิม	กุดฉิม	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480512	ธาตุพนมเหนือ	ธาตุพนมเหนือ	48110	48110		4805	อำเภอธาตุพนม	ธาตุพนม	48	นครพนม
480601	เรณู	เรณู	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480602	โพนทอง	โพนทอง	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480603	ท่าลาด	ท่าลาด	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480604	นางาม	นางาม	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480605	โคกหินแฮ่	โคกหินแฮ่	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480607	หนองย่างชิ้น	หนองย่างชิ้น	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480608	เรณูใต้	เรณูใต้	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480609	นาขาม	นาขาม	48170	48170		4806	อำเภอเรณูนคร	เรณูนคร	48	นครพนม
480701	นาแก	นาแก	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480702	พระซอง	พระซอง	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480703	หนองสังข์	หนองสังข์	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480704	นาคู่	นาคู่	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480705	พิมาน	พิมาน	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480706	พุ่มแก	พุ่มแก	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480707	ก้านเหลือง	ก้านเหลือง	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480708	หนองบ่อ	หนองบ่อ	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480709	นาเลียง	นาเลียง	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480712	บ้านแก้ง	บ้านแก้ง	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480713	คำพี้	คำพี้	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480715	สีชมพู	สีชมพู	48130	48130		4807	อำเภอนาแก	นาแก	48	นครพนม
480801	ศรีสงคราม	ศรีสงคราม	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480802	นาเดื่อ	นาเดื่อ	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480803	บ้านเอื้อง	บ้านเอื้อง	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480804	สามผง	สามผง	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480805	ท่าบ่อสงคราม	ท่าบ่อสงคราม	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480806	บ้านข่า	บ้านข่า	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480807	นาคำ	นาคำ	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480808	โพนสว่าง	โพนสว่าง	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480809	หาดแพง	หาดแพง	48150	48150		4808	อำเภอศรีสงคราม	ศรีสงคราม	48	นครพนม
480901	นาหว้า	นาหว้า	48180	48180		4809	อำเภอนาหว้า	นาหว้า	48	นครพนม
480902	นางัว	นางัว	48180	48180		4809	อำเภอนาหว้า	นาหว้า	48	นครพนม
480903	บ้านเสียว	บ้านเสียว	48180	48180		4809	อำเภอนาหว้า	นาหว้า	48	นครพนม
480904	นาคูณใหญ่	นาคูณใหญ่	48180	48180		4809	อำเภอนาหว้า	นาหว้า	48	นครพนม
480905	เหล่าพัฒนา	เหล่าพัฒนา	48180	48180		4809	อำเภอนาหว้า	นาหว้า	48	นครพนม
480906	ท่าเรือ	ท่าเรือ	48180	48180		4809	อำเภอนาหว้า	นาหว้า	48	นครพนม
481001	โพนสวรรค์	โพนสวรรค์	48190	48190		4810	อำเภอโพนสวรรค์	โพนสวรรค์	48	นครพนม
481002	นาหัวบ่อ	นาหัวบ่อ	48190	48190		4810	อำเภอโพนสวรรค์	โพนสวรรค์	48	นครพนม
481003	นาขมิ้น	นาขมิ้น	48190	48190		4810	อำเภอโพนสวรรค์	โพนสวรรค์	48	นครพนม
481004	โพนบก	โพนบก	48190	48190		4810	อำเภอโพนสวรรค์	โพนสวรรค์	48	นครพนม
481005	บ้านค้อ	บ้านค้อ	48190	48190		4810	อำเภอโพนสวรรค์	โพนสวรรค์	48	นครพนม
481006	โพนจาน	โพนจาน	48190	48190		4810	อำเภอโพนสวรรค์	โพนสวรรค์	48	นครพนม
481007	นาใน	นาใน	48190	48190		4810	อำเภอโพนสวรรค์	โพนสวรรค์	48	นครพนม
481101	นาทม	นาทม	48140	48140		4811	อำเภอนาทม	นาทม	48	นครพนม
481102	หนองซน	หนองซน	48140	48140		4811	อำเภอนาทม	นาทม	48	นครพนม
481103	ดอนเตย	ดอนเตย	48140	48140		4811	อำเภอนาทม	นาทม	48	นครพนม
481201	วังยาง	วังยาง	48130	48130		4812	อำเภอวังยาง	วังยาง	48	นครพนม
481202	โคกสี	โคกสี	48130	48130		4812	อำเภอวังยาง	วังยาง	48	นครพนม
481203	ยอดชาด	ยอดชาด	48130	48130		4812	อำเภอวังยาง	วังยาง	48	นครพนม
481204	หนองโพธิ์	หนองโพธิ์	48130	48130		4812	อำเภอวังยาง	วังยาง	48	นครพนม
490101	มุกดาหาร	มุกดาหาร	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490102	ศรีบุญเรือง	ศรีบุญเรือง	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490103	บ้านโคก	บ้านโคก	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490104	บางทรายใหญ่	บางทรายใหญ่	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490105	โพนทราย	โพนทราย	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490106	ผึ่งแดด	ผึ่งแดด	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490107	นาโสก	นาโสก	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490108	นาสีนวน	นาสีนวน	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490109	คำป่าหลาย	คำป่าหลาย	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490110	คำอาฮวน	คำอาฮวน	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490111	ดงเย็น	ดงเย็น	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490112	ดงมอน	ดงมอน	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490113	กุดแข้	กุดแข้	49000	49000		4901	อำเภอเมืองมุกดาหาร	เมืองมุกดาหาร	49	มุกดาหาร
490201	นิคมคำสร้อย	นิคมคำสร้อย	49130	49130		4902	อำเภอนิคมคำสร้อย	นิคมคำสร้อย	49	มุกดาหาร
490202	นากอก	นากอก	49130	49130		4902	อำเภอนิคมคำสร้อย	นิคมคำสร้อย	49	มุกดาหาร
490203	หนองแวง	หนองแวง	49130	49130		4902	อำเภอนิคมคำสร้อย	นิคมคำสร้อย	49	มุกดาหาร
490204	กกแดง	กกแดง	49130	49130		4902	อำเภอนิคมคำสร้อย	นิคมคำสร้อย	49	มุกดาหาร
490205	นาอุดม	นาอุดม	49130	49130		4902	อำเภอนิคมคำสร้อย	นิคมคำสร้อย	49	มุกดาหาร
490206	โชคชัย	โชคชัย	49130	49130		4902	อำเภอนิคมคำสร้อย	นิคมคำสร้อย	49	มุกดาหาร
490207	ร่มเกล้า	ร่มเกล้า	49130	49130		4902	อำเภอนิคมคำสร้อย	นิคมคำสร้อย	49	มุกดาหาร
490301	ดอนตาล	ดอนตาล	49120	49120		4903	อำเภอดอนตาล	ดอนตาล	49	มุกดาหาร
490302	โพธิ์ไทร	โพธิ์ไทร	49120	49120		4903	อำเภอดอนตาล	ดอนตาล	49	มุกดาหาร
490303	ป่าไร่	ป่าไร่	49120	49120		4903	อำเภอดอนตาล	ดอนตาล	49	มุกดาหาร
490304	เหล่าหมี	เหล่าหมี	49120	49120		4903	อำเภอดอนตาล	ดอนตาล	49	มุกดาหาร
490305	บ้านบาก	บ้านบาก	49120	49120		4903	อำเภอดอนตาล	ดอนตาล	49	มุกดาหาร
490306	นาสะเม็ง	นาสะเม็ง	49120	49120		4903	อำเภอดอนตาล	ดอนตาล	49	มุกดาหาร
490307	บ้านแก้ง	บ้านแก้ง	49120	49120		4903	อำเภอดอนตาล	ดอนตาล	49	มุกดาหาร
490401	ดงหลวง	ดงหลวง	49140	49140		4904	อำเภอดงหลวง	ดงหลวง	49	มุกดาหาร
490402	หนองบัว	หนองบัว	49140	49140		4904	อำเภอดงหลวง	ดงหลวง	49	มุกดาหาร
490403	กกตูม	กกตูม	49140	49140		4904	อำเภอดงหลวง	ดงหลวง	49	มุกดาหาร
490404	หนองแคน	หนองแคน	49140	49140		4904	อำเภอดงหลวง	ดงหลวง	49	มุกดาหาร
490405	ชะโนดน้อย	ชะโนดน้อย	49140	49140		4904	อำเภอดงหลวง	ดงหลวง	49	มุกดาหาร
490406	พังแดง	พังแดง	49140	49140		4904	อำเภอดงหลวง	ดงหลวง	49	มุกดาหาร
490503	บ้านซ่ง	บ้านซ่ง	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490504	คำชะอี	คำชะอี	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490505	หนองเอี่ยน	หนองเอี่ยน	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490506	บ้านค้อ	บ้านค้อ	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490507	บ้านเหล่า	บ้านเหล่า	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490508	โพนงาม	โพนงาม	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490511	เหล่าสร้างถ่อ	เหล่าสร้างถ่อ	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490512	คำบก	คำบก	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490514	น้ำเที่ยง	น้ำเที่ยง	49110	49110		4905	อำเภอคำชะอี	คำชะอี	49	มุกดาหาร
490601	หว้านใหญ่	หว้านใหญ่	49150	49150		4906	อำเภอหว้านใหญ่	หว้านใหญ่	49	มุกดาหาร
490602	ป่งขาม	ป่งขาม	49150	49150		4906	อำเภอหว้านใหญ่	หว้านใหญ่	49	มุกดาหาร
490603	บางทรายน้อย	บางทรายน้อย	49150	49150		4906	อำเภอหว้านใหญ่	หว้านใหญ่	49	มุกดาหาร
490604	ชะโนด	ชะโนด	49150	49150		4906	อำเภอหว้านใหญ่	หว้านใหญ่	49	มุกดาหาร
490605	ดงหมู	ดงหมู	49150	49150		4906	อำเภอหว้านใหญ่	หว้านใหญ่	49	มุกดาหาร
490701	หนองสูง	หนองสูง	49160	49160		4907	อำเภอหนองสูง	หนองสูง	49	มุกดาหาร
490702	โนนยาง	โนนยาง	49160	49160		4907	อำเภอหนองสูง	หนองสูง	49	มุกดาหาร
490703	ภูวง	ภูวง	49160	49160		4907	อำเภอหนองสูง	หนองสูง	49	มุกดาหาร
490704	บ้านเป้า	บ้านเป้า	49160	49160		4907	อำเภอหนองสูง	หนองสูง	49	มุกดาหาร
490705	หนองสูงใต้	หนองสูงใต้	49160	49160		4907	อำเภอหนองสูง	หนองสูง	49	มุกดาหาร
490706	หนองสูงเหนือ	หนองสูงเหนือ	49160	49160		4907	อำเภอหนองสูง	หนองสูง	49	มุกดาหาร
500101	ศรีภูมิ	ศรีภูมิ	50200	50200		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500102	พระสิงห์	พระสิงห์	50200	50200		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500103	หายยา	หายยา	50100	50100		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500104	ช้างม่อย	ช้างม่อย	50300	50300		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500105	ช้างคลาน	ช้างคลาน	50100	50100		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500106	วัดเกต	วัดเกต	50000	50000		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500107	ช้างเผือก	ช้างเผือก	50300	50300		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500108	สุเทพ	สุเทพ	50200	50200		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500109	แม่เหียะ	แม่เหียะ	50100	50100		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500110	ป่าแดด	ป่าแดด	50100	50100		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500111	หนองหอย	หนองหอย	50000	50000		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500112	ท่าศาลา	ท่าศาลา	50000	50000		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500113	หนองป่าครั่ง	หนองป่าครั่ง	50000	50000		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500114	ฟ้าฮ่าม	ฟ้าฮ่าม	50000	50000		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500115	ป่าตัน	ป่าตัน	50300	50300		5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500116	สันผีเสื้อ	สันผีเสื้อ	50300	50290	บ้านจัดสรรชัยพฤกษ์ในหมู่ที่ 1 ใช้รหัส 50290	5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500116	สันผีเสื้อ	สันผีเสื้อ	50300	50300	บ้านจัดสรรชัยพฤกษ์ในหมู่ที่ 1 ใช้รหัส 50290	5001	อำเภอเมืองเชียงใหม่	เมืองเชียงใหม่	50	เชียงใหม่
500203	บ้านหลวง	บ้านหลวง	50160	50160		5002	อำเภอจอมทอง	จอมทอง	50	เชียงใหม่
500204	ข่วงเปา	ข่วงเปา	50160	50160		5002	อำเภอจอมทอง	จอมทอง	50	เชียงใหม่
500205	สบเตี๊ยะ	สบเตี๊ยะ	50160	50160		5002	อำเภอจอมทอง	จอมทอง	50	เชียงใหม่
500206	บ้านแปะ	บ้านแปะ	50240	50240		5002	อำเภอจอมทอง	จอมทอง	50	เชียงใหม่
500207	ดอยแก้ว	ดอยแก้ว	50160	50160		5002	อำเภอจอมทอง	จอมทอง	50	เชียงใหม่
500209	แม่สอย	แม่สอย	50240	50160	หมู่ 14 ใช้รหัส 50160	5002	อำเภอจอมทอง	จอมทอง	50	เชียงใหม่
500209	แม่สอย	แม่สอย	50240	50240	หมู่ 14 ใช้รหัส 50160	5002	อำเภอจอมทอง	จอมทอง	50	เชียงใหม่
500301	ช่างเคิ่ง	ช่างเคิ่ง	50270	50270		5003	อำเภอแม่แจ่ม	แม่แจ่ม	50	เชียงใหม่
500302	ท่าผา	ท่าผา	50270	50270		5003	อำเภอแม่แจ่ม	แม่แจ่ม	50	เชียงใหม่
500303	บ้านทับ	บ้านทับ	50270	50270		5003	อำเภอแม่แจ่ม	แม่แจ่ม	50	เชียงใหม่
500304	แม่ศึก	แม่ศึก	50270	50270		5003	อำเภอแม่แจ่ม	แม่แจ่ม	50	เชียงใหม่
500305	แม่นาจร	แม่นาจร	50270	50270		5003	อำเภอแม่แจ่ม	แม่แจ่ม	50	เชียงใหม่
500307	ปางหินฝน	ปางหินฝน	50270	50270		5003	อำเภอแม่แจ่ม	แม่แจ่ม	50	เชียงใหม่
500308	กองแขก	กองแขก	50270	50270		5003	อำเภอแม่แจ่ม	แม่แจ่ม	50	เชียงใหม่
500401	เชียงดาว	เชียงดาว	50170	50170		5004	อำเภอเชียงดาว	เชียงดาว	50	เชียงใหม่
500402	เมืองนะ	เมืองนะ	50170	50170		5004	อำเภอเชียงดาว	เชียงดาว	50	เชียงใหม่
500403	เมืองงาย	เมืองงาย	50170	50170		5004	อำเภอเชียงดาว	เชียงดาว	50	เชียงใหม่
500404	แม่นะ	แม่นะ	50170	50170		5004	อำเภอเชียงดาว	เชียงดาว	50	เชียงใหม่
500405	เมืองคอง	เมืองคอง	50170	50170		5004	อำเภอเชียงดาว	เชียงดาว	50	เชียงใหม่
500406	ปิงโค้ง	ปิงโค้ง	50170	50170		5004	อำเภอเชียงดาว	เชียงดาว	50	เชียงใหม่
500407	ทุ่งข้าวพวง	ทุ่งข้าวพวง	50170	50170		5004	อำเภอเชียงดาว	เชียงดาว	50	เชียงใหม่
500501	เชิงดอย	เชิงดอย	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500502	สันปูเลย	สันปูเลย	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500503	ลวงเหนือ	ลวงเหนือ	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500504	ป่าป้อง	ป่าป้อง	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500505	สง่าบ้าน	สง่าบ้าน	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500506	ป่าลาน	ป่าลาน	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500507	ตลาดขวัญ	ตลาดขวัญ	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500508	สำราญราษฎร์	สำราญราษฎร์	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500509	แม่คือ	แม่คือ	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500510	ตลาดใหญ่	ตลาดใหญ่	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500511	แม่ฮ้อยเงิน	แม่ฮ้อยเงิน	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500512	แม่โป่ง	แม่โป่ง	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500513	ป่าเมี่ยง	ป่าเมี่ยง	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500514	เทพเสด็จ	เทพเสด็จ	50220	50220		5005	อำเภอดอยสะเก็ด	ดอยสะเก็ด	50	เชียงใหม่
500601	สันมหาพน	สันมหาพน	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500602	แม่แตง	แม่แตง	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500603	ขี้เหล็ก	ขี้เหล็ก	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500604	ช่อแล	ช่อแล	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500605	แม่หอพระ	แม่หอพระ	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500606	สบเปิง	สบเปิง	50150	50150	หมู่ 2-9, 12-13 ใช้รหัส 50330	5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500606	สบเปิง	สบเปิง	50150	50330	หมู่ 2-9, 12-13 ใช้รหัส 50330	5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500607	บ้านเป้า	บ้านเป้า	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500608	สันป่ายาง	สันป่ายาง	50330	50330		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500609	ป่าแป๋	ป่าแป๋	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500610	เมืองก๋าย	เมืองก๋าย	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500611	บ้านช้าง	บ้านช้าง	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500612	กื้ดช้าง	กื้ดช้าง	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500613	อินทขิล	อินทขิล	50150	50150		5006	อำเภอแม่แตง	แม่แตง	50	เชียงใหม่
500701	ริมใต้	ริมใต้	50180	50180		5007	อำเภอแม่ริม	แม่ริม	50	เชียงใหม่
